chr2	71654594	71654607
chr2	77343232	77343249
chr2	78903315	78903324
chr2	79009222	79009229
chr2	82171365	82171378
chr2	84886381	84886396
chr2	102542891	102542907
chr2	104794290	104794304
chr2	106413723	106413736
chr2	109774112	109774112
chr2	113015011	113015195
chr2	113270899	113270969
chr2	116034656	116034671
chr2	117930892	117931106
chr2	122438506	122438569
chr2	126560025	126560034
chr2	129917678	129917686
chr2	130077796	130077813
chr2	130483806	130483838
chr2	132044676	132044676
chr2	132044713	132044713
chr2	132044713	132044716
chr2	134826131	134826145
chr2	139547992	139547992
chr2	142657220	142657235
chr2	144385948	144385948
chr2	144948021	144948155
chr2	145129848	145129861
chr2	146054004	146054016
chr2	154249782	154249861
chr2	156936930	156936942
chr2	157090753	157090768
chr2	159823473	159823487
chr2	163654677	163654731
chr2	164386197	164386212
chr2	168531088	168531266
chr2	170241126	170241140
chr2	170318063	170318115
chr2	172565621	172565652
chr2	173872270	173872286
chr2	174071046	174071061
chr2	174186532	174186630
chr2	175743493	175743505
chr2	178019330	178019346
chr2	178111291	178111408
chr2	178121965	178122136
chr2	178200162	178200172
chr2	179929962	179930212
chr2	179930212	179930262
chr2	181096040	181096047
chr2	184058002	184058016
chr2	186373496	186373506
chr2	187342940	187342954
chr2	187433043	187433059
chr2	187530599	187530611
chr2	189649378	189649393
chr2	194600393	194600406
chr2	195372727	195372746
chr2	197320294	197320314
chr2	202635340	202635340
chr2	203202528	203202540
chr2	203306134	203306143
chr2	204352729	204352736
chr2	207859960	207859974
chr2	209174561	209174574
chr2	210196143	210196158
chr2	211674017	211674341
chr2	211934987	211935199
chr2	212589076	212589373
chr2	213562039	213562058
chr2	213577722	213577737
chr2	218265046	218265080
chr2	218265081	218265091
chr2	228269263	228269482
chr2	234588683	234588695
chr2	235366332	235366460
chr2	237652982	237652998
chr20	386437	386453
chr20	5901611	5901624
chr20	9532472	9532483
chr20	15493685	15493693
chr20	15866093	15866256
chr20	16674661	16674675
chr20	16992897	16992910
chr20	17155616	17155628
chr20	19350743	19350757
chr20	21158351	21158351
chr20	32558908	32558926
chr20	34295936	34295953
chr20	38773581	38773595
chr20	39662801	39662801
chr20	45932792	45932800
chr20	46172982	46172998
chr20	46388124	46388138
chr20	47814627	47814638
chr20	48815023	48815035
chr20	49003881	49004163
chr20	49100702	49100715
chr20	50680262	50680277
chr20	50985113	50985127
chr20	51496578	51496578
chr20	53911402	53911415
chr20	54197126	54197134
chr20	61677738	61677756
chr20	62022790	62022790
chr21	19172646	19172654
chr21	19476162	19476175
chr21	23376514	23376529
chr21	25485099	25485114
chr21	33643341	33643349
chr21	38955567	38955581
chr21	39556999	39557030
chr22	25292106	25292122
chr22	28837843	28837856
chr22	29489085	29489331
chr22	32256468	32256481
chr22	32785303	32785379
chr22	35629055	35629069
chr22	35762678	35762684
chr22	38207748	38207785
chr22	38715145	38715157
chr22	40527443	40527458
chr22	40997595	40997604
chr22	47155274	47155294
chr22	48061791	48061806
chr3	228465	228480
chr3	2515941	2515956
chr3	4911044	4911060
chr3	16095983	16096003
chr3	20149467	20149481
chr3	25407998	25408178
chr3	29633622	29633707
chr3	32416363	32416650
chr3	35902618	35902635
chr3	41097538	41097550
chr3	42270218	42270225
chr3	47691080	47691089
chr3	48569991	48569999
chr3	51197492	51197492
chr3	53368701	53368717
chr3	63015575	63015575
chr3	69395234	69395249
chr3	72436614	72436624
chr3	78457513	78457592
chr3	86423718	86423726
chr3	89827627	89827634
chr3	95372548	95372564
chr3	97980795	97980809
chr3	99791970	99792198
chr3	101827953	101827969
chr3	102417971	102418018
chr3	102581534	102581619
chr3	103134195	103134207
chr3	103205389	103205404
chr3	104266206	104266237
chr3	107304168	107304337
chr3	107694865	107694878
chr3	109513816	109513816
chr3	110805214	110805231
chr3	111495228	111495243
chr3	112492737	112492745
chr3	113793151	113793151
chr3	115769823	115769858
chr3	116834996	116835010
chr3	119199925	119200132
chr3	121977751	121977751
chr3	123565781	123565795
chr3	133071455	133071470
chr3	135229009	135229023
chr3	136003359	136003377
chr3	136775010	136775017
chr3	137183248	137183259
chr3	146685880	146686049
chr3	152340092	152340106
chr3	154336753	154336945
chr3	156778080	156778089
chr3	158775518	158775530
chr3	166530416	166530608
chr3	167693390	167693404
chr3	168741886	168741898
chr3	170886291	170886304
chr3	172339029	172339046
chr3	173618405	173618419
chr3	174772135	174772135
chr3	175581094	175581103
chr3	177183045	177183045
chr3	177429492	177429601
chr3	180018921	180018930
chr3	180774170	180774170
chr3	180871040	180871094
chr3	183724080	183724089
chr3	184439245	184439268
chr3	188964936	188964951
chr3	189134376	189134392
chr3	189219464	189219478
chr3	189260844	189260858
chr3	189660086	189660098
chr3	190787131	190787171
chr3	190818515	190818535
chr3	191618964	191618977
chr3	193019494	193019557
chr3	193532753	193532952
chr3	195671227	195671329
chr3	195671237	195671273
chr3	195671261	195671317
chr3	195671261	195671360
chr3	195671261	195671411
chr3	195671290	195671329
chr3	195671312	195671320
chr3	195671317	195671378
chr3	195671328	195671337
chr3	195671329	195671434
chr3	195671335	195671390
chr3	195671335	195671427
chr3	195671340	195671382
chr3	195671351	195671395
chr3	195671359	195671367
chr3	195671380	195671460
chr3	195671390	195671411
chr3	195671400	195671425
chr3	195671518	195671752
chr3	195671659	195671765
chr3	195671718	195671745
chr3	195671756	195671980
chr3	195671761	195671824
chr3	195671764	195671995
chr3	195671783	195671836
chr3	195671808	195671989
chr3	195671827	195671948
chr3	195671837	195671892
chr3	195671867	195671867
chr3	195671890	195671909
chr3	195671981	195672003
chr3	195672006	195672072
chr3	195672040	195672040
chr3	195729191	195729457
chr3	195729387	195729457
chr3	195729456	195729478
chr3	195729457	195729469
chr3	195729457	195729528
chr3	195862360	195862386
chr3	196492693	196492775
chr3	197009931	197009940
chr4	1059098	1059110
chr4	1181662	1181671
chr4	4080473	4080481
chr4	7949653	7949653
chr4	7949654	7949669
chr4	19229196	19229203
chr4	26568332	26568345
chr4	28354755	28354805
chr4	29470189	29470199
chr4	36832151	36832162
chr4	48162747	48162813
chr4	56324541	56324550
chr4	60139326	60139349
chr4	60150397	60150412
chr4	60904464	60904471
chr4	61201314	61201426
chr4	64531360	64531373
chr4	67200088	67200105
chr4	67995916	67995923
chr4	71595351	71595363
chr4	75323949	75323960
chr4	77851741	77851835
chr4	78756079	78756087
chr4	83532125	83532125
chr4	83674959	83674966
chr4	88893346	88893361
chr4	89973905	89973911
chr4	95403271	95403279
chr4	99331660	99331660
chr4	100493147	100493397
chr4	104548500	104548706
chr4	107767674	107767674
chr4	108125559	108125565
chr4	118910830	118910830
chr4	124121673	124121673
chr4	130417779	130417793
chr4	134544071	134544084
chr4	136692636	136692650
chr4	136960619	136960786
chr4	140663038	140663050
chr4	142576454	142576467
chr4	148132285	148132298
chr4	148143425	148143435
chr4	150350275	150350439
chr4	159219545	159219557
chr4	166226956	166226965
chr4	167868208	167868221
chr4	168969130	168969145
chr4	169958692	169958692
chr4	171370863	171370879
chr4	171430901	171430917
chr4	172368178	172368192
chr4	172402699	172402714
chr4	173766784	173766826
chr4	189974873	189974886
chr5	748690	748691
chr5	748886	749033
chr5	748960	749223
chr5	749047	749175
chr5	749105	749175
chr5	749175	749175
chr5	749175	749213
chr5	749175	749223
chr5	749213	749223
chr5	9382055	9382245
chr5	16050202	16050237
chr5	19797036	19797049
chr5	25826629	25826629
chr5	26968410	26968505
chr5	27228199	27228211
chr5	30829596	30829610
chr5	35027669	35027677
chr5	39841350	39841459
chr5	42074746	42074759
chr5	45374544	45374551
chr5	45512529	45512529
chr5	51425716	51425728
chr5	51793209	51793291
chr5	56275996	56276100
chr5	62525492	62525501
chr5	65823325	65823339
chr5	67702896	67702910
chr5	81586163	81586163
chr5	104794657	104794657
chr5	104831814	104831827
chr5	106813126	106813142
chr5	108020688	108020698
chr5	109916138	109916236
chr5	113264864	113264870
chr5	115773366	115773375
chr5	115994301	115994314
chr5	118249084	118249256
chr5	127161523	127161536
chr5	128720501	128720697
chr5	130825925	130825932
chr5	134372281	134372294
chr5	135720755	135720816
chr5	137327925	137327940
chr5	139746155	139746170
chr5	139975343	139975343
chr5	145696643	145696786
chr5	148192354	148192648
chr5	148827050	148827057
chr5	157380276	157380293
chr5	158705055	158705065
chr5	171922610	171922623
chr5	175190340	175190355
chr5	176583020	176583200
chr5	177795279	177795293
chr6	1316337	1316351
chr6	2363487	2363501
chr6	9141387	9141387
chr6	17664236	17664247
chr6	19865986	19865999
chr6	20714256	20714272
chr6	28447235	28447235
chr6	34225068	34225080
chr6	36342684	36342684
chr6	40378410	40378427
chr6	41866818	41866825
chr6	42616345	42616354
chr6	49219943	49219956
chr6	49245592	49245606
chr6	52837443	52837452
chr6	57370862	57370862
chr6	57570862	57570868
chr6	57850978	57850988
chr6	58074571	58074585
chr6	63219330	63219343
chr6	70414617	70414811
chr6	72349331	72349347
chr6	77703268	77703380
chr6	78970881	78970895
chr6	80728597	80728612
chr6	83475838	83475838
chr6	88677025	88677025
chr6	90431272	90431272
chr6	92858110	92858110
chr6	93548254	93548272
chr6	94457677	94457686
chr6	102422500	102422500
chr6	103803044	103803044
chr6	104457756	104457907
chr6	105490294	105490309
chr6	108887772	108887785
chr6	115644249	115644249
chr6	118066323	118066338
chr6	119162607	119162607
chr6	121728692	121728700
chr6	123648214	123648223
chr6	126500747	126500756
chr6	127700144	127700292
chr6	128604973	128604993
chr6	128696020	128696032
chr6	130035386	130035398
chr6	133774436	133774436
chr6	134587814	134587830
chr6	134841557	134841669
chr6	134861957	134861973
chr6	137265624	137265642
chr6	138180146	138180146
chr6	139814923	139814937
chr6	141749158	141749237
chr6	142666331	142666343
chr6	145725982	145726157
chr6	151844724	151844836
chr6	161291906	161291936
chr6	167360422	167360430
chr6	169336940	169336951
chr6	170494551	170494561
chr7	2601058	2601072
chr7	3065027	3065198
chr7	4754318	4754334
chr7	6183538	6183550
chr7	16297793	16297806
chr7	16886236	16886341
chr7	20774073	20774087
chr7	22325454	22325715
chr7	22890703	22890717
chr7	24336532	24336586
chr7	26617693	26617709
chr7	28131909	28132096
chr7	31854195	31854195
chr7	33777076	33777076
chr7	34383001	34383018
chr7	46710418	46710433
chr7	49195277	49195447
chr7	53888399	53888415
chr7	54536995	54537009
chr7	55138673	55138761
chr7	57470763	57470791
chr7	62667675	62667675
chr7	65825989	65825996
chr7	66455517	66455527
chr7	68492693	68492699
chr7	73861629	73861747
chr7	75466315	75466430
chr7	76599752	76599759
chr7	76981443	76981456
chr7	84551507	84551507
chr7	84778006	84778021
chr7	85631477	85631493
chr7	87815547	87815672
chr7	89395931	89395931
chr7	89907536	89907647
chr7	90285263	90285277
chr7	92793241	92793241
chr7	95209224	95209238
chr7	95307235	95307242
chr7	96765732	96765745
chr7	97149818	97149921
chr7	101453023	101453038
chr7	102516384	102516397
chr7	104838238	104838244
chr7	111209801	111209862
chr7	119626701	119626711
chr7	120268093	120268093
chr7	125426931	125427061
chr7	127791902	127792018
chr7	134285370	134285384
chr7	144318436	144318445
chr7	144548672	144548693
chr7	145153262	145153363
chr7	154243197	154243214
chr7	154682171	154682186
chr7	157139953	157139960
chr8	3402414	3402414
chr8	6790587	6790601
chr8	8427637	8427653
chr8	16552933	16552951
chr8	17281967	17281981
chr8	30566534	30566546
chr8	36557784	36557784
chr8	36686948	36686948
chr8	37786772	37786790
chr8	38637885	38637898
chr8	42458373	42458373
chr8	42553751	42553761
chr8	53773057	53773071
chr8	60986112	60986127
chr8	64096048	64096060
chr8	66324246	66324259
chr8	67148064	67148162
chr8	67504998	67504998
chr8	69831439	69831439
chr8	72030532	72030532
chr8	73705957	73705972
chr8	76770756	76770952
chr8	78354674	78354687
chr8	80559298	80559313
chr8	81004035	81004049
chr8	81511297	81511310
chr8	82798668	82798688
chr8	87707747	87707754
chr8	88535497	88535627
chr8	92122343	92122356
chr8	94081988	94082075
chr8	98987492	98987505
chr8	99623494	99623509
chr8	101968294	101968294
chr8	112281018	112281121
chr8	114301826	114301835
chr8	115279240	115279257
chr8	115792848	115792861
chr8	115884038	115884049
chr8	116923632	116923677
chr8	118335201	118335201
chr8	122447768	122447785
chr8	123709937	123709978
chr8	124003677	124003708
chr8	125533652	125533665
chr8	126709438	126709444
chr8	128503344	128503353
chr8	130256095	130256106
chr8	132359586	132359586
chr8	132723852	132723866
chr8	137115712	137115727
chr8	137236104	137236124
chr8	141806555	141806570
chr8	142005481	142005739
chr8	142020238	142020326
chr8	142060620	142060633
chr8	145289402	145289437
chr8	146065219	146065233
chr9	11022548	11022554
chr9	14142584	14142596
chr9	15199733	15199970
chr9	16280930	16280940
chr9	21586252	21586262
chr9	21763513	21763527
chr9	32095011	32095011
chr9	33208529	33208543
chr9	33796724	33796724
chr9	33796800	33796804
chr9	33796803	33796804
chr9	33796807	33796810
chr9	33796811	33796812
chr9	33796811	33796813
chr9	34128266	34128283
chr9	37284975	37284981
chr9	38447211	38447226
chr9	74696407	74696423
chr9	75806644	75806657
chr9	78686159	78686168
chr9	79793988	79793994
chr9	81735386	81735400
chr9	83988025	83988147
chr9	85550224	85550254
chr9	87206206	87206226
chr9	95903575	95903603
chr9	96894100	96894114
chr9	103827298	103827305
chr9	106515225	106515225
chr9	107178704	107178718
chr9	107429899	107429907
chr9	107607263	107607279
chr9	107768785	107768798
chr9	108229633	108229644
chr9	116087565	116087578
chr9	121396780	121396796
chr9	122977712	122977758
chr9	135471701	135471709
chr9	139660825	139660839
chr9	140005939	140005955
chr9	140048517	140048584
chrX	3263303	3263318
chrX	3559463	3559474
chrX	13535893	13535907
chrX	28607866	28607881
chrX	30289284	30289284
chrX	33326575	33326575
chrX	34151940	34151954
chrX	41006280	41006280
chrX	50112292	50112303
chrX	54415793	54415804
chrX	64540063	64540081
chrX	70305144	70305144
chrX	73939849	73939859
chrX	86743201	86743216
chrX	92400342	92400617
chrX	96189828	96190053
chrX	96318576	96318576
chrX	106684938	106684951
chrX	119797436	119797444
chrX	126852693	126852704
chrX	127612584	127612604
chrX	137123028	137123042
chrX	138855757	138855773
chrX	148718264	148718273
chrX	150380399	150380411
chrY	9941019	9941019
chrY	9941098	9941099
chrY	13471071	13471071
chrY	13478063	13478105
chrY	13478084	13478286
